1,002510.npy,False
1,002707.npy,True
1,001806.npy,True
1,001885.npy,False
1,002107.npy,False
1,002762.npy,False
1,001644.npy,True
1,001656.npy,True
1,000659.npy,False
1,002486.npy,False
1,003146.npy,True
1,000416.npy,False
1,003121.npy,False
1,002528.npy,True
1,000052.npy,False
1,002543.npy,True
1,000664.npy,False
1,002956.npy,True
1,002871.npy,False
1,000645.npy,False
1,002953.npy,False
1,001929.npy,False
1,000036.npy,True
1,002800.npy,True
1,002489.npy,False
1,001453.npy,True
1,002015.npy,False
1,001056.npy,True
1,001299.npy,True
1,002149.npy,False
1,002822.npy,True
1,001100.npy,True
1,001143.npy,False
1,000486.npy,False
1,000125.npy,False
1,000067.npy,True
1,001768.npy,False
1,003098.npy,True
1,001986.npy,False
1,001924.npy,False
1,002442.npy,True
1,002597.npy,True
1,002860.npy,True
1,002681.npy,True
1,001639.npy,True
1,003164.npy,False
1,001507.npy,True
1,001051.npy,False
1,002680.npy,True
1,000451.npy,False
1,001855.npy,False
1,002038.npy,False
1,001360.npy,False
1,001807.npy,True
1,000120.npy,True
1,001822.npy,True
1,001600.npy,True
1,000973.npy,False
1,002630.npy,True
1,000318.npy,True
1,002029.npy,True
1,002562.npy,False
1,001790.npy,False
1,001914.npy,True
1,000849.npy,False
1,001057.npy,True
1,001311.npy,False
1,000929.npy,False
1,001424.npy,False
1,001534.npy,True
1,000795.npy,False
1,002556.npy,False
1,002920.npy,True
1,002705.npy,False
1,002224.npy,True
1,001055.npy,True
1,001078.npy,False
1,001439.npy,True
1,002331.npy,True
1,002540.npy,True
1,001401.npy,False
1,002516.npy,True
1,002316.npy,False
1,000831.npy,False
1,001140.npy,False
1,000900.npy,True
1,002160.npy,True
1,002152.npy,True
1,000127.npy,True
1,001199.npy,True
1,002855.npy,True
1,001487.npy,False
1,000999.npy,True
1,000610.npy,True
1,001871.npy,False
1,002756.npy,False
1,002318.npy,True
1,002280.npy,True
1,001610.npy,False
1,002785.npy,True
1,001459.npy,True
1,001392.npy,True
1,002905.npy,False
1,003143.npy,True
1,001990.npy,False
1,000982.npy,True
1,000863.npy,False
1,001574.npy,True
1,003093.npy,False
1,002461.npy,False
1,000388.npy,False
1,000520.npy,False
1,001442.npy,True
1,000755.npy,True
1,001436.npy,False
1,002227.npy,True
1,000177.npy,False
1,002254.npy,False
1,003134.npy,True
1,003043.npy,True
1,000947.npy,True
1,002204.npy,True
1,001209.npy,True
1,001309.npy,True
1,000003.npy,True
1,002590.npy,False
1,003009.npy,False
1,001989.npy,True
1,000646.npy,False
1,000135.npy,True
1,001254.npy,True
1,002600.npy,True
1,002351.npy,False
1,001933.npy,False
1,001931.npy,True
1,000870.npy,True
1,002823.npy,False
1,002131.npy,False
1,001210.npy,False
1,002984.npy,False
1,000854.npy,False
1,002022.npy,False
1,000990.npy,False
1,001866.npy,True
1,000986.npy,False
1,000292.npy,True
1,000703.npy,True
1,001711.npy,False
1,001260.npy,True
1,000255.npy,True
1,002798.npy,True
1,002985.npy,False
1,001131.npy,True
1,000409.npy,False
1,000808.npy,True
1,000189.npy,False
1,002420.npy,False
1,001475.npy,True
1,000170.npy,False
1,002564.npy,True
1,002584.npy,False
1,003087.npy,True
1,000386.npy,True
1,001013.npy,True
1,001766.npy,False
1,002028.npy,False
1,001844.npy,True
1,002518.npy,True
1,000081.npy,True
1,001930.npy,True
1,002465.npy,False
1,001293.npy,True
1,002238.npy,True
1,000477.npy,False
1,001831.npy,False
1,000537.npy,False
1,002214.npy,True
1,002453.npy,True
1,000491.npy,True
1,001535.npy,False
1,000031.npy,True
1,001033.npy,False
1,000428.npy,False
1,001544.npy,True
1,003133.npy,False
1,001331.npy,False
1,001687.npy,False
1,002695.npy,True
1,000714.npy,True
1,000944.npy,False
1,001750.npy,False
1,001763.npy,False
1,003011.npy,False
1,001634.npy,True
1,002647.npy,False
1,000683.npy,False
1,000899.npy,False
1,002797.npy,False
1,002897.npy,False
1,001637.npy,True
1,002493.npy,True
1,001065.npy,False
1,000107.npy,False
1,002215.npy,True
1,002507.npy,False
1,001674.npy,True
1,000517.npy,False
1,002309.npy,False
1,002993.npy,False
1,002293.npy,True
1,003152.npy,True
1,002650.npy,True
1,002515.npy,False
1,001508.npy,False
1,002194.npy,True
1,000504.npy,False
1,000810.npy,False
1,000763.npy,False
1,000907.npy,False
1,001464.npy,False
1,002732.npy,False
1,002334.npy,False
1,000484.npy,False
1,002261.npy,False
1,002848.npy,False
1,000921.npy,True
1,001193.npy,False
1,001517.npy,True
1,002837.npy,True
1,000719.npy,True
1,002290.npy,False
1,002761.npy,True
1,002620.npy,True
1,000142.npy,True
1,001519.npy,True
1,002983.npy,False
1,000241.npy,True
1,000971.npy,True
1,001259.npy,False
1,001432.npy,True
1,002598.npy,False
1,001836.npy,False
1,002554.npy,False
1,000534.npy,False
1,002853.npy,True
1,001504.npy,True
1,001695.npy,True
1,001589.npy,False
1,003171.npy,False
1,002246.npy,True
1,003014.npy,True
1,002439.npy,False
1,003023.npy,False
1,002628.npy,False
1,002703.npy,True
1,001879.npy,True
1,000244.npy,False
1,002419.npy,False
1,002010.npy,True
1,002434.npy,True
1,001701.npy,False
1,002209.npy,True
1,001488.npy,True
1,000105.npy,False
1,001245.npy,False
1,001496.npy,True
1,001163.npy,False
1,002348.npy,True
1,002079.npy,False
1,002912.npy,False
1,003158.npy,False
1,003166.npy,False
1,000770.npy,False
1,002962.npy,False
1,001784.npy,True
1,001521.npy,False
1,001274.npy,False
1,002986.npy,True
1,000055.npy,True
1,000098.npy,True
1,000382.npy,False
1,001409.npy,True
1,001312.npy,False
1,000648.npy,True
1,002744.npy,False
1,002110.npy,False
1,001727.npy,False
1,001895.npy,False
1,001385.npy,False
1,002096.npy,False
1,001039.npy,False
1,000129.npy,False
1,000157.npy,True
1,002998.npy,True
1,001394.npy,False
1,001900.npy,False
1,001575.npy,True
1,000682.npy,True
1,001166.npy,True
1,000045.npy,False
1,001810.npy,False
1,001187.npy,False
1,002784.npy,False
1,000049.npy,True
1,000777.npy,False
1,003099.npy,False
1,000919.npy,True
1,002805.npy,True
1,000650.npy,True
1,000232.npy,False
1,000914.npy,False
1,001884.npy,False
1,002161.npy,False
1,002669.npy,True
1,000641.npy,True
1,000384.npy,True
1,002896.npy,True
1,001118.npy,False
1,000902.npy,True
1,001233.npy,True
1,001489.npy,False
1,000672.npy,True
1,002437.npy,True
1,000274.npy,False
1,002127.npy,True
1,003058.npy,True
1,000566.npy,False
1,002662.npy,True
1,002417.npy,True
1,002646.npy,True
1,002966.npy,False
1,000711.npy,False
1,001144.npy,True
1,002300.npy,True
1,001539.npy,False
1,001010.npy,True
1,000587.npy,True
1,001729.npy,False
1,001305.npy,False
1,001503.npy,True
1,003110.npy,False
1,000290.npy,True
1,000535.npy,False
1,002577.npy,True
1,001295.npy,True
1,002176.npy,True
1,000423.npy,False
1,002496.npy,False
1,000935.npy,False
1,002524.npy,False
1,000972.npy,False
1,001802.npy,True
1,003180.npy,True
1,000890.npy,False
1,000344.npy,False
1,002850.npy,False
1,000773.npy,True
1,001846.npy,True
1,001958.npy,True
1,002698.npy,False
1,002297.npy,True
1,000985.npy,True
1,002578.npy,True
1,001425.npy,False
1,001976.npy,False
1,002665.npy,False
1,001984.npy,False
1,001448.npy,True
1,001913.npy,True
1,000834.npy,False
1,000304.npy,True
1,001025.npy,False
1,003128.npy,True
1,001058.npy,True
1,001153.npy,False
1,001009.npy,False
1,001702.npy,True
1,001285.npy,True
1,003161.npy,False
1,002077.npy,True
1,002435.npy,False
1,001696.npy,False
1,002769.npy,True
1,001135.npy,False
1,001060.npy,False
1,001373.npy,True
1,002479.npy,False
1,003005.npy,False
1,002679.npy,False
1,003144.npy,True
1,003092.npy,False
1,001988.npy,False
1,001495.npy,True
1,002118.npy,True
1,001941.npy,False
1,001304.npy,True
1,002523.npy,True
1,000815.npy,False
1,002397.npy,False
1,000635.npy,True
1,000108.npy,False
1,002343.npy,True
1,001774.npy,True
1,002428.npy,True
1,002269.npy,False
1,001136.npy,False
1,000885.npy,True
1,000521.npy,True
1,000687.npy,False
1,000085.npy,True
1,000649.npy,True
1,002724.npy,True
1,003165.npy,False
1,000752.npy,False
1,000855.npy,False
1,002263.npy,True
1,001314.npy,True
1,001194.npy,True
1,002023.npy,False
1,000351.npy,True
1,002130.npy,True
1,000575.npy,False
1,002354.npy,False
1,000427.npy,True
1,000091.npy,True
1,000632.npy,True
1,000597.npy,False
1,001945.npy,False
1,001276.npy,True
1,002369.npy,False
1,000709.npy,True
1,002362.npy,True
1,001562.npy,False
1,000272.npy,False
1,000965.npy,True
1,000070.npy,True
1,002501.npy,True
1,001412.npy,False
1,001753.npy,True
1,002606.npy,True
1,002534.npy,False
1,002759.npy,False
1,000631.npy,True
1,002464.npy,True
1,002325.npy,True
1,002375.npy,True
1,002555.npy,False
1,002517.npy,True
1,003122.npy,True
1,003179.npy,True
1,000961.npy,True
1,001904.npy,False
1,002718.npy,True
1,001348.npy,True
1,001899.npy,False
1,001629.npy,True
1,003073.npy,False
1,001932.npy,True
1,001546.npy,False
1,000577.npy,True
1,001722.npy,False
1,001540.npy,False
1,000828.npy,False
1,001038.npy,True
1,000132.npy,False
1,000506.npy,False
1,001668.npy,False
1,001889.npy,False
1,002726.npy,True
1,000858.npy,True
1,000604.npy,True
1,003089.npy,False
1,002645.npy,True
1,001249.npy,False
1,000757.npy,False
1,000872.npy,False
1,000270.npy,True
1,001170.npy,False
1,001122.npy,False
1,001740.npy,True
1,002049.npy,False
1,003192.npy,False
1,000595.npy,True
1,002101.npy,False
1,000617.npy,False
1,002833.npy,True
1,000227.npy,True
1,002789.npy,False
1,001604.npy,False
1,001671.npy,True
1,002088.npy,False
1,002267.npy,True
1,002272.npy,False
1,000758.npy,False
1,000558.npy,False
1,001289.npy,False
1,001608.npy,False
1,002847.npy,False
1,002629.npy,True
1,000934.npy,False
1,000779.npy,True
1,000706.npy,True
1,002342.npy,False
1,001111.npy,False
1,000352.npy,True
1,003021.npy,False
1,000598.npy,False
1,001813.npy,True
1,002506.npy,False
1,000323.npy,False
1,000497.npy,False
1,002468.npy,True
1,001894.npy,True
1,001326.npy,True
1,001780.npy,False
1,003191.npy,False
1,000080.npy,False
1,002697.npy,False
1,001922.npy,False
1,002141.npy,True
1,000823.npy,False
1,001559.npy,True
1,001897.npy,True
1,000513.npy,True
1,001658.npy,False
1,001765.npy,False
1,002893.npy,False
1,001635.npy,True
1,001139.npy,False
1,000480.npy,True
1,003178.npy,False
1,000510.npy,True
1,001239.npy,False
1,000063.npy,False
1,001533.npy,False
1,001108.npy,False
1,000362.npy,False
1,000554.npy,False
1,001191.npy,False
1,001596.npy,False
1,001030.npy,True
1,000790.npy,True
1,002898.npy,True
1,001726.npy,False
1,003123.npy,False
1,003131.npy,False
1,001164.npy,True
1,000963.npy,True
1,001168.npy,False
1,000106.npy,True
1,001435.npy,False
1,000665.npy,False
1,002231.npy,False
1,002064.npy,True
1,000830.npy,True
1,003196.npy,True
1,003124.npy,False
1,002958.npy,True
1,002137.npy,False
1,000330.npy,True
1,003109.npy,False
1,001614.npy,True
1,002283.npy,False
1,001845.npy,False
1,001219.npy,False
1,001665.npy,True
1,002561.npy,False
1,000957.npy,True
1,001334.npy,False
1,000733.npy,True
1,000404.npy,True
1,003028.npy,True
1,002000.npy,True
1,001319.npy,False
1,001292.npy,True
1,002035.npy,False
1,000678.npy,True
1,002869.npy,False
1,001969.npy,True
1,000447.npy,True
1,002648.npy,False
1,000845.npy,False
1,000128.npy,False
1,002059.npy,False
1,001181.npy,False
1,000146.npy,False
1,003030.npy,False
1,000793.npy,True
1,000538.npy,True
1,002136.npy,False
1,000759.npy,False
1,001571.npy,True
1,002883.npy,True
1,000622.npy,False
1,002482.npy,False
1,001272.npy,True
1,002804.npy,True
1,001129.npy,False
1,001287.npy,False
1,002801.npy,True
1,001353.npy,True
1,000199.npy,False
1,002779.npy,False
1,003154.npy,False
1,000991.npy,False
1,001942.npy,False
1,001246.npy,False
1,002751.npy,True
1,001553.npy,False
1,000998.npy,False
1,000713.npy,True
1,002813.npy,False
1,000818.npy,True
